y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
3.78909837681353,-0.626453810742332,-0.199046494554571,0.561391022590384,0.195448664808398,-0.572336108275126,0.321456761626144,-0.788789769344079,0.431573502640241,0.551343076772726,0.885830498928137,0.0782400173781773,0.665177516628858,0.251287827750038,0.810440202476876,-0.783874834504058,-0.0990275587559002,-0.149115272356974,-0.805146101158927,0.539814589192215,-0.0767310360250003,-0.80803559981476,-1.58484506087638,-1.74403221375943,-1.72176978715843,-2.04689464073685,-2.53815764761809,-1.60081580532459,-0.96958548964284,-0.268681455095233,-0.289122148842716,-0.626157252581136,-1.28035032251577,-0.675436040318275,-0.69863264277802,-0.424714202208369,-1.19521706997676,-0.846872447319782,-0.177590962130255,0.658034083471242,0.864931687995362,0.823122170557723,0.789785674748814,1.70061400339715,0.384521640059739,0.92580161287066,-0.110698052981498,-0.562645935004367,0.311002100428166,0.959237679793221,0.0515841599628812
1.4291422240664,0.183643324222082,1.25481717096564,2.19497065426467,2.63998841100519,0.772150927048386,1.31458697949153,2.25799342367323,1.81184016672604,1.36729350661903,1.41001991622071,-0.213937165836473,0.374830951706011,0.939487887722487,1.22573314158012,0.863448395549724,0.903303933949844,1.24398611346949,0.651515503556117,-0.0504300941231859,-0.200999518275608,0.354957348049447,0.946405334050595,1.00489144327795,-0.189245796539427,0.635559798177139,0.892807631749384,1.75854152528597,1.94935198025297,1.33206433250476,0.796820890813877,-0.136197979921229,-0.00733713285338171,-0.139856476613434,0.521215619214541,0.787824951266815,1.22054411162574,1.2131859108419,-0.0524023768918429,-0.0627869337176835,-0.295872607968635,-0.770535284059435,-1.23836838750244,-1.08148830959207,-0.465512382253034,-1.3585926886538,-1.64481635029142,-1.27008649442375,-0.815181311603222,-1.2064006155548,-1.68779357560397
4.16653422233734,-0.835628612410047,0.422708147667217,-0.0818141158949855,0.288082118705424,0.874378625659828,0.079818702805607,-1.16831332883642,-1.06312200044655,-1.37507445909347,-1.12835458362215,0.22506540406785,-0.301894841147537,-0.158859550265456,-0.061637976031438,0.454036405885146,1.19801343396291,0.775757731496037,0.426464326942487,-0.798135788216783,-1.00447046234195,-0.375863572713742,-1.75098488441662,-1.55493909224976,-1.08455135715411,-1.12703138502284,-1.95529455673635,-0.598860362639288,-1.92277202224516,-1.15915650266877,-0.553658304893591,-1.85078554728919,-1.73847345934534,-0.692676576890905,-1.15976024707358,-1.48386658372273,-0.544060505246687,-0.514248587997304,-0.303766805116948,0.307207957397078,-0.25684924380647,-1.15941746297427,1.36405410282957,1.01299508656924,1.4237767275715,1.87569862198876,1.46723586538026,3.05705057806868,1.78058801964832,0.579437261345097,-0.350953929840874
5.50982233498058,1.59528080213779,0.977585664728861,0.474654486263846,0.71461673708978,0.52811672187435,0.535473383278061,-0.991461365599668,-1.25111646154808,-0.711596270728784,0.46307755031396,0.690772920501015,-1.26091368803819,0.0351898119427827,0.0480881617022278,-1.0094792703555,-1.2886133472399,-0.0218924968927295,0.770882856115888,1.56432920890605,1.24200194581982,0.0374399633343969,-1.05572402705565,-0.435159071055771,-0.70759104598532,0.556914566298813,1.19803780493042,1.01484039839634,0.247679689186295,0.555119461408424,0.608132094775947,0.435394037907087,0.549872979270582,-0.493701893708095,-1.2210381216701,-1.11686010091821,-0.135998239758844,0.458036175029983,-0.725173141686518,-1.11737301485426,-0.802034669916671,0.512328803737098,0.648544967744744,0.676691920317265,1.00947679067756,0.54565892546336,0.873144454016431,0.397688348264018,0.242229163380898,0.68888757264373,1.22656574311124
4.78567547845274,0.329507771815361,-1.26441039953634,-1.223612796056,-1.00811052456154,-1.15269979631256,-0.818623940978634,-0.152516829527654,-0.495643190727348,-0.489063363910428,-0.55169098727064,-0.450709498046162,-0.713098476258198,-0.164386472962767,0.903828740884911,1.14567078377007,-0.200784153124526,1.22637162129199,1.27742722616486,1.42347995226617,0.538077025764394,-0.939085265853315,-0.468022275704823,-0.885840035518376,-0.598867872433199,-0.666402566577423,0.239457064801613,-0.283613230328894,-0.259229947755276,-0.755646348180331,-0.857095861438927,-0.81505929776781,-0.538741661279707,-1.40256527533153,-0.185009786852564,-0.645886150747453,-0.716304107902235,-0.553725484766158,0.15317704329825,0.125311983146793,-0.320352648814197,-1.26173898880716,0.601500581985068,0.302491049362636,0.54284951323212,0.7813831414262,1.03146438017462,0.296067031843539,-0.612028792261496,-1.16715194416783,-1.51148560439359
0.887736982827754,-0.820468384118015,1.03669656838634,0.529048396555207,-0.355092473260397,-0.384020884658753,-1.3877545090557,-0.440597823925414,-0.935568627473339,-0.0922056602571021,1.27206885783755,1.41468859463304,1.9203556996184,1.53448922754907,-0.439810387291965,-1.02171360463016,-0.148997708749856,-0.487107703962616,-0.424373700626173,-0.955042225867249,0.159266165592855,0.51001454221557,0.399895952534647,-0.0204860047716561,0.729113486756396,0.647983590940773,-0.332697679259802,0.328618445652484,1.08033175550023,1.07033284443931,0.321011379078006,0.594251064893884,1.44563694455113,1.14054019162181,0.200557532782731,-0.998655288973476,-0.835484751719091,-0.356010057639815,0.682341697386877,0.733085047774876,0.679870384107575,0.383642822467573,1.61301952592301,0.947164728310445,0.40166053118202,-0.304865897634155,0.608435442162893,-1.35533532383158,-0.94475126341461,-1.26349924144407,-0.307252502104328
3.2906314657958,0.487429052428485,0.806794585643022,0.362592362915051,-0.717981541766639,-0.820246329715603,-0.0788645121323286,-0.188782392636895,0.103086308223139,0.276370742843217,-0.58362974056955,-0.402325011070937,-0.427609784175807,0.889506758569909,0.777807987641016,0.754761872011282,1.76068715686559,0.601032121467104,-0.0202815917105202,-0.807307460503324,-0.584867494814142,-1.37330854830846,-1.12766699697117,-1.51455682103768,-1.08137335229355,-0.311626316985033,-1.04739709942104,-1.30873188505751,-1.05037290377643,-0.298565143549207,0.545677087585621,0.0392234566930095,0.0357618920257787,0.792167351102808,0.522145594170878,0.561246813737611,0.925999714454125,0.598310798588218,-0.295703617397592,-0.885050381566334,0.458094006372927,1.01573136298318,2.15804351026181,2.80969539761833,2.89208352340694,2.41344514583685,0.854291612236641,0.137983796505448,-0.145109884245256,-0.0709328594760453,0.973179835847752
-1.3150883302723,0.738324705129217,0.911797906057179,0.488276177508982,0.218451418303519,0.823066379850148,-0.647598064387496,-0.622497442581508,-1.43765503904474,-0.619609051769365,0.403309906780336,-0.564188640055966,-0.845170783888211,-0.2909901728258,-0.484885866080312,-0.364778801928157,-0.31095774143057,0.640547806945179,0.813915184315184,0.609856027617918,-0.0873772182881752,0.999607903712742,1.28422162645994,1.04195946310373,0.876522429917152,1.27205060418447,1.34943947931197,1.37753509830919,0.458878363103386,0.631595269932869,0.744329176757338,1.62208376405585,1.10862401124031,0.771470202158866,0.188159580457654,-0.481422838945587,-0.687755065054829,-0.14004611747822,0.912959356944528,0.42323721687136,-0.14386422787478,0.253991795687873,-0.383151045745704,0.0194791323869866,-0.357096697991232,-0.281883832547015,0.724798334339822,0.636823478325212,0.722869826283452,0.479651261350318,0.320567063819967
5.90063718582048,0.575781351653492,0.422973062257387,1.27090435684454,2.27719108544923,2.18919563246895,0.817246844649522,1.09250611320287,-0.335068850761714,-0.0360222073833451,-0.373615046517979,-1.68448748656087,-2.60964550825344,-1.49960232229685,-2.2794688035877,-2.48715687578154,-0.617954570705175,0.0115534865970329,-0.0618726424574245,0.417268861537327,-0.260350736225364,1.02207526817494,0.386802511358072,-0.831189430566992,-1.05144020015241,-0.000973981231888188,0.196949739258538,0.366336820525476,0.298731170196753,0.526944079050499,0.246733426452571,0.553232656982044,0.88830509429277,0.000980427189851807,0.359255865048665,1.34714594663313,1.74677777906414,1.21993650229792,1.16288681239302,1.119869270499,0.537059181730525,0.902281812779986,0.226570034868284,0.0172990470486834,0.382994578262976,0.435717527206676,-0.721613157219576,-0.0592219893428533,0.591025688040275,0.262079177359362,-0.462210122658596
2.06745081144272,-0.305388387156356,0.108363716835932,-0.380105424959722,-0.138435778115988,-1.24588562426952,-0.274197110288304,0.719517794819918,0.0982067754384753,0.343555463670398,0.491980623566445,0.231354417756966,-0.226238924631104,-0.151152296218306,-0.572298309216519,0.72473972724043,1.58755730170921,1.66657539966889,-0.459020865319283,-0.507866490681533,-1.20940470657539,-0.00200953281530869,0.383720569758133,0.401430936141783,0.849300074962477,0.795191230715146,0.523543076102064,-0.147988015535248,0.425377107101076,0.0199768134364698,0.0563137219887194,0.165013019739282,0.576793378728473,-0.0579088038797481,0.211421376196981,-0.000744829795696733,0.964454511055139,0.759483801748392,0.652124977144335,0.111248414950996,-0.134574350605733,-0.378605138831692,0.272033241030161,0.834504420762685,0.701612893488968,-0.083928385058427,0.0996068107281121,-0.379564427609619,-0.275005010704839,0.445790971799521,0.298012708877051
